,JFK
1249,0.23278084714548802
1250,0.23278084714548802
1251,0.23278084714548802
1252,0.23278084714548802
1253,0.23278084714548802
1254,0.23278084714548802
1255,0.23278084714548802
1256,0.23278084714548802
1257,0.23278084714548802
1258,0.23278084714548802
1259,0.23278084714548802
1260,0.23278084714548802
1261,0.23278084714548802
1262,0.23278084714548802
1263,0.23278084714548802
1264,0.23278084714548802
1265,0.23278084714548802
1266,0.23278084714548802
1267,0.23278084714548802
1268,0.23278084714548802
1269,0.23278084714548802
1270,0.23278084714548802
1271,0.23278084714548802
1272,0.23278084714548802
1273,0.23278084714548802
1274,0.23278084714548802
1275,0.23278084714548802
1276,0.23278084714548802
1277,0.23278084714548802
1278,0.23278084714548802
1279,0.23278084714548802
1280,0.23278084714548802
1281,0.23278084714548802
1282,0.23278084714548802
1283,0.23278084714548802
1284,0.23278084714548802
1285,0.23278084714548802
1286,0.23278084714548802
1287,0.23278084714548802
1288,0.23278084714548802
1289,0.23278084714548802
1290,0.23278084714548802
1291,0.23278084714548802
1292,0.23278084714548802
1293,0.23278084714548802
1294,0.23278084714548802
1295,0.23278084714548802
1296,0.23278084714548802
1297,0.23278084714548802
1298,0.23278084714548802
1299,0.23278084714548802
1300,0.23278084714548802
1301,0.23278084714548802
1302,0.23278084714548802
1303,0.23278084714548802
1304,0.23278084714548802
1305,0.23278084714548802
1306,0.23278084714548802
1307,0.23278084714548802
1308,0.23278084714548802
1309,0.23278084714548802
1310,0.23278084714548802
1311,0.23278084714548802
1312,0.23278084714548802
1313,0.23278084714548802
1314,0.23278084714548802
1315,0.23278084714548802
1316,0.23278084714548802
1317,0.23278084714548802
1318,0.23278084714548802
1319,0.23278084714548802
1320,0.23278084714548802
1321,0.23278084714548802
1322,0.23278084714548802
1323,0.23278084714548802
1324,0.23278084714548802
1325,0.23278084714548802
1326,0.23278084714548802
1327,0.23278084714548802
1328,0.23278084714548802
1329,0.23278084714548802
1330,0.23278084714548802
1331,0.23278084714548802
1332,0.23278084714548802
1333,0.23278084714548802
1334,0.23278084714548802
1335,0.23278084714548802
1336,0.23278084714548802
1337,0.23278084714548802
1338,0.23278084714548802
1339,0.23278084714548802
1340,0.23278084714548802
1341,0.23278084714548802
1342,0.23278084714548802
1343,0.23278084714548802
1344,0.23278084714548802
1345,0.23278084714548802
1346,0.23278084714548802
1347,0.23278084714548802
1348,0.23278084714548802
1349,0.23278084714548802
1350,0.23278084714548802
1351,0.23278084714548802
1352,0.23278084714548802
1353,0.23278084714548802
1354,0.23278084714548802
1355,0.23278084714548802
1356,0.23278084714548802
1357,0.23278084714548802
1358,0.23278084714548802
1359,0.23278084714548802
1360,0.23278084714548802
1361,0.23278084714548802
1362,0.23278084714548802
1363,0.23278084714548802
1364,0.23278084714548802
1365,0.23278084714548802
1366,0.23278084714548802
1367,0.23278084714548802
1368,0.23278084714548802
1369,0.23278084714548802
1370,0.23278084714548802
1371,0.23278084714548802
1372,0.23278084714548802
1373,0.23278084714548802
1374,0.23278084714548802
1375,0.23278084714548802
1376,0.23278084714548802
1377,0.23278084714548802
1378,0.23278084714548802
1379,0.23278084714548802
1380,0.23278084714548802
1381,0.23278084714548802
1382,0.23278084714548802
1383,0.23278084714548802
1384,0.23278084714548802
1385,0.23278084714548802
1386,0.23278084714548802
1387,0.23278084714548802
1388,0.23278084714548802
1389,0.23278084714548802
1390,0.23278084714548802
1391,0.23278084714548802
1392,0.23278084714548802
1393,0.23278084714548802
1394,0.23278084714548802
1395,0.23278084714548802
1396,0.23278084714548802
1397,0.23278084714548802
1398,0.23278084714548802
1399,0.23278084714548802
1400,0.23278084714548802
1401,0.23278084714548802
1402,0.23278084714548802
1403,0.23278084714548802
1404,0.23278084714548802
1405,0.23278084714548802
1406,0.23278084714548802
1407,0.23278084714548802
1408,0.23278084714548802
1409,0.23278084714548802
1410,0.23278084714548802
1411,0.23278084714548802
1412,0.23278084714548802
1413,0.23278084714548802
1414,0.23278084714548802
1415,0.23278084714548802
1416,0.23278084714548802
1417,0.23278084714548802
1418,0.23278084714548802
1419,0.23278084714548802
1420,0.23278084714548802
1421,0.23278084714548802
1422,0.23278084714548802
1423,0.23278084714548802
1424,0.23278084714548802
1425,0.23278084714548802
1426,0.23278084714548802
1427,0.23278084714548802
1428,0.23278084714548802
1429,0.23278084714548802
1430,0.23278084714548802
1431,0.23278084714548802
1432,0.23278084714548802
1433,0.23278084714548802
1434,0.23278084714548802
1435,0.23278084714548802
1436,0.23278084714548802
1437,0.23278084714548802
1438,0.23278084714548802
1439,0.23278084714548802
1440,0.23278084714548802
1441,0.23278084714548802
1442,0.23278084714548802
1443,0.23278084714548802
1444,0.23278084714548802
1445,0.23278084714548802
1446,0.23278084714548802
1447,0.23278084714548802
1448,0.23278084714548802
1449,0.23278084714548802
1450,0.23278084714548797
1451,0.23278084714548802
1452,0.23278084714548802
1453,0.23278084714548802
1454,0.23278084714548797
1455,0.23278084714548802
1456,0.23278084714548802
1457,0.23278084714548802
1458,0.23278084714548802
1459,0.23278084714548802
1460,0.23278084714548802
1461,0.23278084714548802
1462,0.23278084714548802
1463,0.23278084714548802
1464,0.23278084714548802
1465,0.23278084714548802
1466,0.23278084714548802
1467,0.23278084714548802
1468,0.23278084714548802
1469,0.23278084714548802
1470,0.23278084714548802
1471,0.23278084714548802
1472,0.23278084714548802
1473,0.23278084714548802
1474,0.23278084714548802
1475,0.23278084714548802
1476,0.23278084714548802
1477,0.23278084714548802
1478,0.23278084714548802
1479,0.23278084714548802
1480,0.23278084714548802
1481,0.23278084714548802
1482,0.23278084714548802
1483,0.23278084714548802
1484,0.23278084714548802
1485,0.23278084714548797
1486,0.23278084714548802
1487,0.23278084714548802
1488,0.23278084714548802
1489,0.23278084714548802
1490,0.23278084714548802
1491,0.23278084714548802
1492,0.23278084714548802
1493,0.23278084714548802
1494,0.23278084714548802
1495,0.23278084714548802
1496,0.23278084714548802
1497,0.23278084714548802
1498,0.23278084714548802
1499,0.23278084714548802
1500,0.23278084714548802
1501,0.23278084714548802
1502,0.23278084714548802
1503,0.23278084714548802
1504,0.23278084714548802
1505,0.23278084714548802
1506,0.23278084714548802
1507,0.23278084714548802
1508,0.23278084714548802
1509,0.23278084714548802
1510,0.23278084714548802
1511,0.23278084714548802
1512,0.23278084714548802
1513,0.23278084714548802
1514,0.23278084714548802
1515,0.23278084714548802
1516,0.23278084714548802
1517,0.23278084714548802
1518,0.23278084714548802
1519,0.23278084714548802
1520,0.23278084714548802
1521,0.23278084714548802
1522,0.23278084714548802
1523,0.23278084714548802
1524,0.23278084714548802
1525,0.23278084714548802
1526,0.23278084714548802
1527,0.23278084714548802
1528,0.23278084714548802
1529,0.23278084714548802
1530,0.23278084714548802
1531,0.23278084714548802
1532,0.23278084714548802
1533,0.23278084714548802
1534,0.23278084714548802
1535,0.23278084714548802
1536,0.23278084714548802
1537,0.23278084714548797
1538,0.23278084714548802
1539,0.23278084714548802
1540,0.23278084714548802
1541,0.23278084714548802
1542,0.23278084714548802
1543,0.23278084714548802
1544,0.23278084714548802
1545,0.23278084714548802
1546,0.23278084714548802
1547,0.23278084714548802
1548,0.23278084714548802
1549,0.23278084714548802
1550,0.23278084714548802
1551,0.23278084714548802
1552,0.23278084714548802
1553,0.23278084714548802
1554,0.23278084714548802
1555,0.23278084714548802
1556,0.23278084714548802
1557,0.23278084714548802
1558,0.23278084714548802
1559,0.23278084714548802
1560,0.23278084714548802
1561,0.23278084714548802
1562,0.23278084714548802
1563,0.23278084714548802
1564,0.23278084714548802
1565,0.23278084714548802
1566,0.23278084714548802
1567,0.23278084714548802
1568,0.23278084714548802
1569,0.23278084714548802
1570,0.23278084714548802
1571,0.23278084714548802
1572,0.23278084714548802
1573,0.23278084714548802
1574,0.23278084714548797
1575,0.23278084714548802
1576,0.23278084714548802
1577,0.23278084714548802
1578,0.23278084714548802
1579,0.23278084714548802
1580,0.23278084714548802
1581,0.23278084714548802
1582,0.23278084714548802
1583,0.23278084714548802
1584,0.23278084714548802
1585,0.23278084714548802
1586,0.23278084714548802
1587,0.23278084714548802
1588,0.23278084714548802
1589,0.23278084714548802
1590,0.23278084714548802
1591,0.23278084714548802
1592,0.23278084714548802
1593,0.23278084714548802
1594,0.23278084714548802
1595,0.23278084714548802
1596,0.23278084714548797
1597,0.23278084714548802
1598,0.23278084714548802
1599,0.23278084714548802
1600,0.23278084714548802
1601,0.23278084714548802
1602,0.23278084714548802
1603,0.23278084714548802
1604,0.23278084714548802
1605,0.23278084714548802
1606,0.23278084714548802
1607,0.23278084714548802
1608,0.23278084714548802
1609,0.23278084714548802
1610,0.23278084714548802
1611,0.23278084714548802
1612,0.23278084714548802
1613,0.23278084714548802
1614,0.23278084714548802
1615,0.23278084714548802
1616,0.23278084714548802
1617,0.23278084714548802
1618,0.23278084714548802
1619,0.23278084714548802
1620,0.23278084714548802
1621,0.23278084714548802
1622,0.23278084714548802
1623,0.23278084714548802
1624,0.23278084714548802
1625,0.23278084714548802
1626,0.23278084714548797
1627,0.23278084714548802
1628,0.23278084714548802
1629,0.23278084714548802
1630,0.23278084714548802
1631,0.23278084714548802
1632,0.23278084714548802
1633,0.23278084714548802
1634,0.23278084714548802
1635,0.23278084714548802
1636,0.23278084714548802
1637,0.23278084714548802
1638,0.23278084714548802
1639,0.23278084714548802
1640,0.23278084714548802
1641,0.23278084714548802
1642,0.23278084714548802
1643,0.23278084714548802
1644,0.23278084714548802
1645,0.23278084714548802
1646,0.23278084714548802
1647,0.23278084714548802
1648,0.23278084714548802
1649,0.23278084714548802
1650,0.23278084714548802
1651,0.23278084714548802
1652,0.23278084714548802
1653,0.23278084714548802
1654,0.23278084714548797
1655,0.23278084714548802
1656,0.23278084714548802
1657,0.23278084714548802
1658,0.23278084714548802
1659,0.23278084714548802
1660,0.23278084714548802
1661,0.23278084714548797
1662,0.23278084714548797
1663,0.23278084714548797
1664,0.23278084714548797
1665,0.23278084714548797
1666,0.23278084714548797
1667,0.23278084714548797
1668,0.23278084714548797
1669,0.23278084714548797
1670,0.23278084714548797
1671,0.23278084714548797
1672,0.23278084714548797
1673,0.23278084714548797
1674,0.23278084714548797
1675,0.23278084714548797
1676,0.23278084714548797
1677,0.23278084714548797
1678,0.23278084714548797
1679,0.23278084714548797
1680,0.23278084714548802
1681,0.23278084714548802
1682,0.23278084714548802
1683,0.23278084714548802
1684,0.23278084714548802
1685,0.23278084714548802
1686,0.23278084714548802
1687,0.23278084714548802
1688,0.23278084714548802
1689,0.23278084714548802
1690,0.23278084714548802
1691,0.23278084714548802
1692,0.23278084714548802
1693,0.23278084714548802
1694,0.23278084714548802
1695,0.23278084714548802
1696,0.23278084714548802
1697,0.23278084714548802
1698,0.23278084714548802
1699,0.23278084714548802
1700,0.23278084714548802
1701,0.23278084714548802
1702,0.23278084714548802
1703,0.23278084714548802
1704,0.23278084714548802
1705,0.23278084714548802
1706,0.23278084714548802
1707,0.23278084714548802
1708,0.23278084714548802
1709,0.23278084714548802
1710,0.23278084714548802
1711,0.23278084714548802
1712,0.23278084714548802
1713,0.23278084714548802
1714,0.23278084714548802
1715,0.23278084714548802
1716,0.23278084714548802
1717,0.23278084714548802
1718,0.23278084714548802
1719,0.23278084714548802
1720,0.23278084714548802
1721,0.23278084714548802
1722,0.23278084714548802
1723,0.23278084714548802
1724,0.23278084714548802
1725,0.23278084714548802
1726,0.23278084714548802
1727,0.23278084714548802
1728,0.23278084714548802
1729,0.23278084714548802
1730,0.23278084714548802
1731,0.23278084714548802
1732,0.23278084714548802
1733,0.23278084714548802
1734,0.23278084714548802
1735,0.23278084714548802
1736,0.23278084714548802
1737,0.23278084714548802
1738,0.23278084714548802
1739,0.23278084714548802
1740,0.23278084714548802
1741,0.23278084714548802
1742,0.23278084714548802
1743,0.23278084714548802
1744,0.23278084714548802
1745,0.23278084714548802
1746,0.23278084714548802
1747,0.23278084714548802
1748,0.23278084714548802
1749,0.23278084714548802
1750,0.23278084714548802
1751,0.23278084714548802
1752,0.23278084714548802
1753,0.23278084714548802
1754,0.23278084714548802
1755,0.23278084714548802
1756,0.23278084714548802
1757,0.23278084714548802
1758,0.23278084714548802
1759,0.23278084714548802
1760,0.23278084714548802
1761,0.23278084714548802
1762,0.23278084714548802
1763,0.23278084714548802
1764,0.23278084714548802
1765,0.23278084714548802
1766,0.23278084714548802
1767,0.23278084714548802
1768,0.23278084714548802
1769,0.23278084714548802
1770,0.23278084714548802
1771,0.23278084714548802
1772,0.23278084714548802
1773,0.23278084714548802
1774,0.23278084714548802
1775,0.23278084714548802
1776,0.23278084714548802
1777,0.23278084714548802
1778,0.23278084714548802
1779,0.23278084714548802
1780,0.23278084714548802
1781,0.23278084714548802
1782,0.23278084714548802
1783,0.23278084714548802
1784,0.23278084714548802
1785,0.23278084714548802
1786,0.23278084714548802
1787,0.23278084714548802
1788,0.23278084714548802
1789,0.23278084714548802
1790,0.23278084714548802
1791,0.23278084714548802
1792,0.23278084714548802
1793,0.23278084714548802
1794,0.23278084714548802
1795,0.23278084714548802
1796,0.23278084714548802
1797,0.23278084714548802
1798,0.23278084714548802
1799,0.23278084714548802
1800,0.23278084714548802
1801,0.23278084714548802
1802,0.23278084714548802
1803,0.23278084714548802
1804,0.23278084714548802
1805,0.23278084714548802
1806,0.23278084714548802
1807,0.23278084714548802
1808,0.23278084714548802
1809,0.23278084714548802
1810,0.23278084714548802
1811,0.23278084714548802
1812,0.23278084714548802
1813,0.23278084714548802
1814,0.23278084714548802
1815,0.23278084714548802
1816,0.23278084714548802
1817,0.23278084714548802
1818,0.23278084714548802
1819,0.23278084714548802
1820,0.23278084714548802
1821,0.23278084714548802
1822,0.23278084714548802
1823,0.23278084714548802
1824,0.23278084714548802
1825,0.23278084714548802
1826,0.23278084714548802
1827,0.23278084714548802
1828,0.23278084714548802
1829,0.23278084714548802
1830,0.23278084714548802
1831,0.23278084714548802
1832,0.23278084714548802
1833,0.23278084714548802
1834,0.23278084714548802
1835,0.23278084714548802
1836,0.23278084714548802
1837,0.23278084714548802
1838,0.23278084714548802
1839,0.23278084714548802
1840,0.23278084714548802
1841,0.23278084714548802
1842,0.23278084714548802
1843,0.23278084714548802
1844,0.23278084714548802
1845,0.23278084714548802
1846,0.23278084714548802
1847,0.23278084714548802
1848,0.23278084714548802
1849,0.23278084714548802
1850,0.23278084714548802
1851,0.23278084714548802
1852,0.23278084714548802
1853,0.23278084714548802
1854,0.23278084714548802
1855,0.23278084714548802
1856,0.23278084714548802
1857,0.23278084714548802
1858,0.23278084714548802
1859,0.23278084714548802
1860,0.23278084714548802
1861,0.23278084714548802
1862,0.23278084714548802
1863,0.23278084714548802
1864,0.23278084714548802
1865,0.23278084714548802
1866,0.23278084714548802
1867,0.23278084714548802
1868,0.23278084714548802
1869,0.23278084714548802
1870,0.23278084714548802
1871,0.23278084714548802
1872,0.23278084714548802
1873,0.23278084714548802
1874,0.23278084714548802
1875,0.23278084714548802
1876,0.23278084714548802
1877,0.23278084714548802
1878,0.23278084714548802
1879,0.23278084714548802
1880,0.23278084714548802
1881,0.23278084714548802
1882,0.23278084714548802
1883,0.23278084714548802
1884,0.23278084714548802
1885,0.23278084714548802
1886,0.23278084714548802
1887,0.23278084714548802
1888,0.23278084714548802
1889,0.23278084714548802
1890,0.23278084714548802
1891,0.23278084714548802
1892,0.23278084714548802
1893,0.23278084714548802
1894,0.23278084714548802
1895,0.23278084714548802
1896,0.23278084714548802
1897,0.23278084714548802
1898,0.23278084714548802
1899,0.23278084714548802
1900,0.23278084714548802
1901,0.23278084714548802
1902,0.23278084714548802
1903,0.23278084714548802
1904,0.23278084714548802
1905,0.23278084714548802
1906,0.23278084714548802
1907,0.23278084714548802
1908,0.23278084714548802
1909,0.23278084714548802
1910,0.23278084714548802
1911,0.23278084714548802
1912,0.23278084714548802
1913,0.23278084714548802
1914,0.23278084714548802
1915,0.23278084714548802
1916,0.23278084714548802
1917,0.23278084714548802
1918,0.23278084714548802
1919,0.23278084714548802
1920,0.23278084714548802
1921,0.23278084714548802
1922,0.23278084714548802
1923,0.23278084714548802
1924,0.23278084714548802
1925,0.23278084714548802
1926,0.23278084714548802
1927,0.23278084714548802
1928,0.23278084714548802
1929,0.23278084714548802
1930,0.23278084714548802
1931,0.23278084714548802
1932,0.23278084714548802
1933,0.23278084714548802
1934,0.23278084714548802
1935,0.23278084714548802
1936,0.23278084714548802
1937,0.23278084714548802
1938,0.23278084714548802
1939,0.23278084714548802
1940,0.23278084714548802
1941,0.23278084714548802
1942,0.23278084714548802
1943,0.23278084714548802
1944,0.23278084714548802
1945,0.23278084714548802
1946,0.23278084714548802
1947,0.23278084714548802
1948,0.23278084714548802
1949,0.23278084714548802
1950,0.23278084714548802
1951,0.23278084714548802
1952,0.23278084714548802
1953,0.23278084714548802
1954,0.23278084714548802
1955,0.23278084714548802
1956,0.23278084714548802
1957,0.23278084714548802
1958,0.23278084714548802
1959,0.23278084714548802
1960,0.23278084714548802
1961,0.23278084714548802
1962,0.23278084714548802
1963,0.23278084714548802
1964,0.23278084714548802
1965,0.23278084714548802
1966,0.23278084714548802
1967,0.23278084714548802
1968,0.23278084714548802
1969,0.23278084714548802
1970,0.23278084714548802
1971,0.23278084714548802
1972,0.23278084714548802
1973,0.23278084714548802
1974,0.23278084714548802
1975,0.23278084714548802
1976,0.23278084714548802
1977,0.23278084714548802
1978,0.23278084714548802
1979,0.23278084714548802
1980,0.23278084714548802
1981,0.23278084714548802
1982,0.23278084714548802
1983,0.23278084714548802
1984,0.23278084714548802
1985,0.23278084714548802
1986,0.23278084714548802
1987,0.23278084714548802
1988,0.23278084714548802
1989,0.23278084714548802
1990,0.23278084714548802
1991,0.23278084714548802
1992,0.23278084714548802
1993,0.23278084714548802
1994,0.23278084714548802
1995,0.23278084714548802
1996,0.23278084714548802
1997,0.23278084714548802
1998,0.23278084714548802
1999,0.23278084714548802
2000,0.23278084714548802
2001,0.23278084714548802
2002,0.23278084714548802
2003,0.23278084714548802
2004,0.23278084714548802
2005,0.23278084714548802
2006,0.23278084714548802
2007,0.23278084714548802
2008,0.23278084714548802
2009,0.23278084714548802
2010,0.23278084714548802
2011,0.23278084714548802
2012,0.23278084714548802
2013,0.23278084714548802
2014,0.23278084714548802
2015,0.23278084714548802
2016,0.23278084714548802
2017,0.23278084714548802
2018,0.23278084714548802
2019,0.23278084714548802
2020,0.23278084714548802
2021,0.23278084714548802
2022,0.23278084714548802
2023,0.23278084714548802
2024,0.23278084714548802
2025,0.23278084714548802
2026,0.23278084714548802
2027,0.23278084714548802
2028,0.23278084714548802
2029,0.23278084714548802
2030,0.23278084714548802
2031,0.23278084714548802
2032,0.23278084714548802
2033,0.23278084714548802
2034,0.23278084714548802
2035,0.23278084714548802
2036,0.23278084714548802
2037,0.23278084714548802
2038,0.23278084714548802
2039,0.23278084714548802
2040,0.23278084714548802
2041,0.23278084714548802
2042,0.23278084714548802
2043,0.23278084714548802
2044,0.23278084714548802
2045,0.23278084714548802
2046,0.23278084714548802
2047,0.23278084714548802
2048,0.23278084714548802
2049,0.23278084714548802
2050,0.23278084714548802
2051,0.23278084714548802
2052,0.23278084714548802
2053,0.23278084714548802
2054,0.23278084714548802
2055,0.23278084714548802
2056,0.23278084714548802
2057,0.23278084714548802
2058,0.23278084714548802
2059,0.23278084714548802
2060,0.23278084714548802
2061,0.23278084714548802
2062,0.23278084714548802
2063,0.23278084714548802
2064,0.23278084714548802
2065,0.23278084714548802
2066,0.23278084714548802
2067,0.23278084714548802
2068,0.23278084714548802
2069,0.23278084714548802
2070,0.23278084714548802
2071,0.23278084714548802
2072,0.23278084714548802
2073,0.23278084714548802
2074,0.23278084714548802
2075,0.23278084714548802
2076,0.23278084714548802
2077,0.23278084714548802
2078,0.23278084714548802
2079,0.23278084714548802
2080,0.23278084714548802
2081,0.23278084714548802
2082,0.23278084714548802
2083,0.23278084714548802
2084,0.23278084714548802
2085,0.23278084714548802
2086,0.23278084714548802
2087,0.23278084714548802
2088,0.23278084714548802
2089,0.23278084714548802
2090,0.23278084714548802
2091,0.23278084714548802
2092,0.23278084714548802
2093,0.23278084714548802
2094,0.23278084714548802
2095,0.23278084714548802
2096,0.23278084714548802
2097,0.23278084714548802
2098,0.23278084714548802
2099,0.23278084714548802
2100,0.23278084714548802
2101,0.23278084714548802
2102,0.23278084714548802
2103,0.23278084714548802
2104,0.23278084714548802
2105,0.23278084714548802
2106,0.23278084714548802
2107,0.23278084714548802
2108,0.23278084714548802
2109,0.23278084714548802
2110,0.23278084714548802
2111,0.23278084714548802
2112,0.23278084714548802
2113,0.23278084714548802
2114,0.23278084714548802
2115,0.23278084714548802
2116,0.23278084714548802
2117,0.23278084714548802
2118,0.23278084714548802
2119,0.23278084714548802
2120,0.23278084714548802
2121,0.23278084714548802
2122,0.23278084714548802
2123,0.23278084714548802
2124,0.23278084714548802
2125,0.23278084714548802
2126,0.23278084714548802
2127,0.23278084714548802
2128,0.23278084714548802
2129,0.23278084714548802
2130,0.23278084714548802
2131,0.23278084714548802
2132,0.23278084714548802
2133,0.23278084714548802
2134,0.23278084714548802
2135,0.23278084714548802
2136,0.23278084714548802
2137,0.23278084714548802
2138,0.23278084714548802
2139,0.23278084714548802
2140,0.23278084714548802
2141,0.23278084714548802
2142,0.23278084714548802
2143,0.23278084714548802
2144,0.23278084714548802
2145,0.23278084714548802
2146,0.23278084714548802
2147,0.23278084714548802
2148,0.23278084714548802
2149,0.23278084714548802
2150,0.23278084714548802
2151,0.23278084714548802
2152,0.23278084714548802
2153,0.23278084714548802
2154,0.23278084714548802
2155,0.23278084714548802
2156,0.23278084714548802
2157,0.23278084714548802
2158,0.23278084714548802
2159,0.23278084714548802
2160,0.23278084714548802
2161,0.23278084714548802
2162,0.23278084714548802
2163,0.23278084714548802
2164,0.23278084714548802
2165,0.23278084714548802
2166,0.23278084714548802
2167,0.23278084714548802
2168,0.23278084714548802
2169,0.23278084714548802
2170,0.23278084714548802
2171,0.23278084714548802
2172,0.23278084714548802
2173,0.23278084714548802
2174,0.23278084714548802
2175,0.23278084714548802
2176,0.23278084714548802
2177,0.23278084714548802
2178,0.23278084714548802
2179,0.23278084714548802
2180,0.23278084714548802
2181,0.23278084714548802
2182,0.23278084714548802
2183,0.23278084714548802
2184,0.23278084714548802
2185,0.23278084714548802
2186,0.23278084714548802
2187,0.23278084714548802
2188,0.23278084714548802
2189,0.23278084714548802
2190,0.23278084714548802
2191,0.23278084714548802
2192,0.23278084714548802
2193,0.23278084714548802
2194,0.23278084714548802
2195,0.23278084714548802
2196,0.23278084714548802
2197,0.23278084714548802
2198,0.23278084714548802
2199,0.23278084714548802
2200,0.23278084714548802
2201,0.23278084714548802
2202,0.23278084714548802
2203,0.23278084714548802
2204,0.23278084714548802
2205,0.23278084714548802
2206,0.23278084714548802
2207,0.23278084714548802
2208,0.23278084714548802
2209,0.23278084714548802
2210,0.23278084714548802
2211,0.23278084714548802
2212,0.23278084714548802
2213,0.23278084714548802
2214,0.23278084714548802
2215,0.23278084714548802
2216,0.23278084714548802
2217,0.23278084714548802
2218,0.23278084714548802
2219,0.23278084714548802
2220,0.23278084714548802
2221,0.23278084714548802
2222,0.23278084714548802
2223,0.23278084714548802
2224,0.23278084714548802
2225,0.23278084714548802
2226,0.23278084714548802
2227,0.23278084714548802
2228,0.23278084714548802
2229,0.23278084714548802
2230,0.23278084714548802
2231,0.23278084714548802
2232,0.23278084714548802
2233,0.23278084714548802
2234,0.23278084714548802
2235,0.23278084714548802
2236,0.23278084714548802
2237,0.23278084714548802
2238,0.23278084714548802
2239,0.23278084714548802
2240,0.23278084714548802
2241,0.23278084714548802
2242,0.23278084714548802
2243,0.23278084714548802
2244,0.23278084714548802
2245,0.23278084714548802
2246,0.23278084714548802
2247,0.23278084714548802
2248,0.23278084714548802
2249,0.23278084714548802
2250,0.23278084714548802
2251,0.23278084714548802
2252,0.23278084714548802
2253,0.23278084714548802
2254,0.23278084714548802
2255,0.23278084714548802
2256,0.23278084714548802
2257,0.23278084714548802
2258,0.23278084714548802
2259,0.23278084714548802
2260,0.23278084714548802
2261,0.23278084714548802
2262,0.23278084714548802
2263,0.23278084714548802
2264,0.23278084714548802
2265,0.23278084714548802
2266,0.23278084714548802
2267,0.23278084714548802
2268,0.23278084714548802
2269,0.23278084714548802
2270,0.23278084714548802
2271,0.23278084714548802
2272,0.23278084714548802
2273,0.23278084714548802
2274,0.23278084714548802
2275,0.23278084714548802
2276,0.23278084714548802
2277,0.23278084714548802
2278,0.23278084714548802
2279,0.23278084714548802
2280,0.23278084714548802
2281,0.23278084714548802
2282,0.23278084714548802
2283,0.23278084714548802
2284,0.23278084714548802
2285,0.23278084714548802
2286,0.23278084714548802
2287,0.23278084714548802
2288,0.23278084714548802
2289,0.23278084714548802
2290,0.23278084714548802
2291,0.23278084714548802
2292,0.23278084714548802
2293,0.23278084714548802
2294,0.23278084714548802
2295,0.23278084714548802
2296,0.23278084714548802
2297,0.23278084714548802
2298,0.23278084714548802
2299,0.23278084714548802
2300,0.23278084714548802
2301,0.23278084714548802
2302,0.23278084714548802
2303,0.23278084714548802
2304,0.23278084714548802
2305,0.23278084714548802
2306,0.23278084714548802
2307,0.23278084714548802
2308,0.23278084714548802
2309,0.23278084714548802
2310,0.23278084714548802
2311,0.23278084714548802
2312,0.23278084714548802
2313,0.23278084714548802
2314,0.23278084714548802
2315,0.23278084714548802
2316,0.23278084714548802
2317,0.23278084714548802
2318,0.23278084714548802
2319,0.23278084714548802
2320,0.23278084714548802
2321,0.23278084714548802
2322,0.23278084714548802
2323,0.23278084714548802
2324,0.23278084714548802
2325,0.23278084714548802
2326,0.23278084714548802
2327,0.23278084714548802
2328,0.23278084714548802
2329,0.23278084714548802
2330,0.23278084714548802
2331,0.23278084714548802
2332,0.23278084714548802
2333,0.23278084714548802
2334,0.23278084714548802
2335,0.23278084714548802
2336,0.23278084714548802
2337,0.23278084714548802
2338,0.23278084714548802
2339,0.23278084714548802
2340,0.23278084714548802
2341,0.23278084714548802
2342,0.23278084714548802
2343,0.23278084714548802
2344,0.23278084714548802
2345,0.23278084714548802
2346,0.23278084714548802
2347,0.23278084714548802
2348,0.23278084714548802
2349,0.23278084714548802
2350,0.23278084714548802
2351,0.23278084714548802
2352,0.23278084714548802
2353,0.23278084714548802
2354,0.23278084714548802
2355,0.23278084714548802
2356,0.23278084714548802
2357,0.23278084714548802
2358,0.23278084714548802
2359,0.23278084714548802
2360,0.23278084714548802
2361,0.23278084714548802
2362,0.23278084714548802
2363,0.23278084714548802
2364,0.23278084714548802
2365,0.23278084714548802
2366,0.23278084714548802
2367,0.23278084714548802
2368,0.23278084714548802
2369,0.23278084714548802
2370,0.23278084714548802
2371,0.23278084714548802
2372,0.23278084714548802
2373,0.23278084714548802
2374,0.23278084714548802
2375,0.23278084714548802
2376,0.23278084714548802
2377,0.23278084714548802
2378,0.23278084714548802
2379,0.23278084714548802
2380,0.23278084714548802
2381,0.23278084714548802
2382,0.23278084714548802
2383,0.23278084714548802
2384,0.23278084714548802
2385,0.23278084714548802
2386,0.23278084714548802
2387,0.23278084714548802
2388,0.23278084714548802
2389,0.23278084714548802
2390,0.23278084714548802
2391,0.23278084714548802
2392,0.23278084714548802
2393,0.23278084714548802
2394,0.23278084714548802
2395,0.23278084714548802
2396,0.23278084714548802
2397,0.23278084714548802
2398,0.23278084714548802
2399,0.23278084714548802
2400,0.23278084714548802
2401,0.23278084714548802
2402,0.23278084714548802
2403,0.23278084714548802
2404,0.23278084714548802
2405,0.23278084714548802
2406,0.23278084714548802
2407,0.23278084714548802
2408,0.23278084714548802
2409,0.23278084714548802
2410,0.23278084714548802
2411,0.23278084714548802
2412,0.23278084714548802
2413,0.23278084714548802
2414,0.23278084714548802
